customer_id,age,gender,location,acquisition_date,total_orders,total_spent,avg_order_value,days_since_last_purchase,preferred_categories,customer_lifetime_value,support_tickets,email_open_rate,email_click_rate,mobile_usage_pct,return_rate,q4_purchase_ratio,days_as_customer
CUST_03928,40,M,Philadelphia,2024-08-26 20:08:10.612135,12,2143.56,174.16,35,"Home, Sports",3336.24,2,0.583,0.202,0.717,0.117,0.31,328
CUST_03929,40,M,Chicago,2025-06-08 20:08:10.612135,14,1956.68,138.54,7,"Sports, Electronics",10458.94,4,0.258,0.074,0.858,0.073,0.819,42
CUST_03930,25,Other,San Diego,2025-05-27 20:08:10.612135,13,861.33,65.88,31,"Sports, Electronics",3772.29,1,0.241,0.014,0.519,0.271,0.793,54
CUST_03931,55,M,San Jose,2025-01-18 20:08:10.612135,9,1520.74,165.6,54,"Sports, Books, Clothing",3037.32,1,0.393,0.093,0.714,0.036,0.84,183
CUST_03932,25,M,Austin,2025-04-12 20:08:10.612135,9,538.69,61.28,27,"Home, Clothing",1531.72,1,0.235,0.071,0.568,0.348,0.809,99
CUST_03933,40,M,Houston,2022-10-18 20:08:10.612135,7,793.22,116.52,16,Home,937.12,1,0.215,0.07,0.427,0.066,0.545,1006
CUST_03934,30,F,Houston,2024-03-19 20:08:10.612135,14,1262.39,88.3,4,"Home, Books, Electronics",1734.49,1,0.438,0.161,0.524,0.027,1.02,488
CUST_03935,30,F,Austin,2023-08-19 20:08:10.612135,11,1493.08,136.82,47,"Clothing, Electronics, Beauty",1881.8,2,0.849,0.297,0.832,0.075,0.708,701
CUST_03936,35,F,Jacksonville,2024-05-07 20:08:10.612135,13,1135.61,85.89,5,"Books, Clothing",1607.7,3,0.153,0.023,0.72,0.024,0.746,439
CUST_03937,35,M,Phoenix,2025-06-07 20:08:10.612135,16,1628.39,103.14,11,Books,8539.56,2,0.22,0.113,0.32,0.104,1.093,43
CUST_03938,25,F,San Jose,2023-01-05 20:08:10.612135,7,329.33,48.96,19,"Beauty, Clothing, Books",394.16,1,0.395,0.015,0.473,0.072,0.579,927
CUST_03939,25,M,Dallas,2023-02-02 20:08:10.612135,8,634.66,76.37,7,Home,763.5,7,0.444,0.212,0.743,0.05,0.618,899
CUST_03940,35,M,San Diego,2023-06-28 20:08:10.612135,11,744.7,70.74,8,Clothing,925.19,2,0.249,0.089,0.804,0.161,0.65,753
CUST_03941,45,F,San Antonio,2025-07-17 20:08:10.612135,14,1358.68,96.55,22,"Beauty, Sports",84011.8,2,0.337,0.017,0.848,0.012,0.914,3
CUST_03942,50,M,Phoenix,2022-08-05 20:08:10.612135,3,656.91,227.22,20,"Clothing, Books",767.92,1,0.315,0.036,0.638,0.031,0.316,1080
CUST_03943,25,F,Dallas,2022-12-02 20:08:10.612135,6,351.59,57.71,15,"Electronics, Beauty, Clothing",418.36,2,0.605,0.097,0.503,0.038,1.11,961
CUST_03944,30,F,Dallas,2023-09-25 20:08:10.612135,11,1347.09,119.5,35,Clothing,1717.33,2,0.261,0.064,0.613,0.115,0.876,664
CUST_03945,25,M,San Jose,2023-09-30 20:08:10.612135,8,1041.71,125.76,15,"Sports, Beauty, Electronics",1330.2,3,0.083,0.011,0.372,0.155,0.877,659
CUST_03946,18,F,San Jose,2024-12-05 20:08:10.612135,10,937.74,93.43,4,"Books, Home",1691.64,3,0.517,0.146,0.785,0.344,1.065,227
CUST_03947,40,F,Los Angeles,2023-02-18 20:08:10.612135,14,1523.27,109.27,29,"Books, Electronics, Home",1838.1,1,0.586,0.163,0.746,0.0,0.543,883
CUST_03948,40,F,Houston,2023-09-15 20:08:10.612135,18,1437.04,80.61,31,"Sports, Electronics, Books",1826.15,1,0.19,0.041,0.283,0.031,0.831,674
CUST_03949,25,M,San Diego,2024-12-28 20:08:10.612135,10,238.88,23.33,21,"Electronics, Home",452.58,2,0.267,0.054,0.721,0.073,0.643,204
CUST_03950,30,F,New York,2022-12-15 20:08:10.612135,6,845.25,145.5,47,"Sports, Books",1007.97,2,0.41,0.101,0.607,0.071,0.599,948
CUST_03951,18,M,Phoenix,2023-05-31 20:08:10.612135,7,705.31,99.85,6,Electronics,870.12,4,0.545,0.188,0.522,0.026,0.923,781
CUST_03952,45,F,San Diego,2022-09-07 20:08:10.612135,10,1173.7,118.59,4,Home,1378.29,5,0.497,0.08,0.827,0.167,0.698,1047
CUST_03953,60,M,Los Angeles,2025-02-15 20:08:10.612135,5,959.89,196.43,18,"Home, Books, Sports",2090.07,1,0.171,0.06,0.493,0.006,0.717,155
CUST_03954,25,F,Los Angeles,2024-05-30 20:08:10.612135,11,679.55,60.27,37,"Clothing, Beauty, Electronics",977.68,4,0.452,0.128,0.62,0.107,0.761,416
CUST_03955,30,M,San Diego,2022-10-06 20:08:10.612135,10,2128.44,211.18,1,Clothing,2510.01,2,0.322,0.089,0.262,0.004,0.539,1018
CUST_03956,50,M,San Jose,2023-01-16 20:08:10.612135,5,789.89,154.61,59,Sports,947.26,2,0.732,0.131,0.65,0.116,1.103,916
CUST_03957,50,F,Jacksonville,2022-12-18 20:08:10.612135,5,488.82,94.4,79,Beauty,583.22,0,0.173,0.06,0.587,0.042,0.296,945
CUST_03958,35,F,Dallas,2022-11-09 20:08:10.612135,15,2004.63,137.43,1,Books,2376.43,0,0.54,0.191,0.58,0.022,0.758,984
CUST_03959,25,F,San Antonio,2023-07-20 20:08:10.612135,12,1374.8,114.46,12,"Sports, Home, Beauty",1718.02,2,0.39,0.186,0.949,0.032,0.787,731
CUST_03960,18,F,San Diego,2023-12-18 20:08:10.612135,10,786.57,78.48,36,"Electronics, Clothing",1034.06,3,0.435,0.048,0.241,0.032,0.906,580
CUST_03961,35,M,Phoenix,2022-12-12 20:08:10.612135,8,864.06,111.1,78,"Books, Electronics, Sports",1029.88,3,0.694,0.137,0.916,0.121,0.925,951
CUST_03962,30,F,New York,2023-10-30 20:08:10.612135,10,1456.61,148.9,21,Clothing,1879.23,2,0.144,0.008,0.765,0.038,1.134,629
CUST_03963,18,F,Houston,2024-01-01 20:08:10.612135,10,597.91,59.39,4,Home,790.7,1,0.305,0.079,0.477,0.018,0.913,566
CUST_03964,40,M,Los Angeles,2024-11-01 20:08:10.612135,13,1110.87,87.64,18,Beauty,1887.62,2,0.084,0.004,0.511,0.071,0.848,261
CUST_03965,18,F,Chicago,2024-09-22 20:08:10.612135,7,568.93,81.49,45,"Books, Electronics, Home",913.89,1,0.067,0.023,0.511,0.009,0.624,301
CUST_03966,45,F,Jacksonville,2025-01-29 20:08:10.612135,15,2647.61,175.89,6,Sports,5456.85,1,0.349,0.013,0.738,0.089,1.006,172
CUST_03967,30,F,Chicago,2024-10-26 20:08:10.612135,16,2571.58,163.4,13,Electronics,4329.3,2,0.758,0.157,0.814,0.189,0.752,267
CUST_03968,18,F,Dallas,2024-12-23 20:08:10.612135,5,192.23,39.73,42,"Beauty, Home, Electronics",360.09,1,0.368,0.08,0.202,0.186,0.416,209
CUST_03969,40,F,San Jose,2024-04-28 20:08:10.612135,11,1347.79,119.4,1,"Clothing, Home",1896.84,0,0.267,0.123,0.574,0.048,0.843,448
CUST_03970,30,M,Houston,2022-08-24 20:08:10.612135,9,1517.91,171.6,15,Books,1779.01,3,0.293,0.029,0.797,0.072,0.375,1061
CUST_03971,60,M,Los Angeles,2024-09-25 20:08:10.612135,4,660.84,162.33,11,Clothing,1065.54,1,0.41,0.022,0.83,0.073,0.819,298
CUST_03972,35,F,Chicago,2023-03-20 20:08:10.612135,7,694.3,101.33,49,"Books, Beauty, Sports",842.85,4,0.222,0.083,0.901,0.074,0.831,853
CUST_03973,30,M,Chicago,2025-07-20 20:08:10.612135,14,1529.18,110.1,22,Electronics,1529.18,2,0.338,0.114,0.534,0.119,0.593,0
CUST_03974,40,M,San Antonio,2022-08-02 20:08:10.612135,11,699.6,63.5,66,Books,817.49,4,0.505,0.216,0.509,0.169,0.907,1083
CUST_03975,30,M,San Diego,2022-11-27 20:08:10.612135,10,1328.95,132.04,35,"Beauty, Sports, Electronics",1580.02,0,0.176,0.063,0.872,0.108,0.764,966
CUST_03976,50,F,Austin,2022-10-22 20:08:10.612135,7,1389.69,197.87,7,Beauty,1642.8,4,0.505,0.077,0.402,0.096,0.743,1002
CUST_03977,30,M,Philadelphia,2022-12-16 20:08:10.612135,7,544.6,75.55,1,Sports,649.55,2,0.295,0.092,0.802,0.077,0.919,947
CUST_03978,35,F,Houston,2024-07-22 20:08:10.612135,5,873.35,165.17,68,Electronics,1312.43,0,0.449,0.078,0.735,0.002,0.916,363
CUST_03979,25,F,Philadelphia,2025-05-15 20:08:10.612135,3,214.14,72.05,17,"Sports, Electronics",806.26,1,0.587,0.054,0.275,0.111,0.686,66
CUST_03980,35,M,Austin,2023-02-23 20:08:10.612135,8,648.79,83.39,18,"Clothing, Beauty, Books",783.65,2,0.798,0.269,0.649,0.115,0.69,878
CUST_03981,45,F,New York,2024-03-05 20:08:10.612135,10,1267.45,126.98,1,"Home, Clothing, Beauty",1728.23,3,0.375,0.097,0.888,0.074,0.763,502
CUST_03982,45,F,San Jose,2024-03-29 20:08:10.612135,9,1841.35,196.6,18,"Electronics, Books",2544.38,4,0.422,0.046,0.628,0.202,0.912,478
CUST_03983,30,F,San Diego,2023-01-14 20:08:10.612135,16,1887.68,115.9,6,Home,2262.95,1,0.396,0.091,0.593,0.112,0.78,918
CUST_03984,30,F,New York,2024-02-17 20:08:10.612135,12,1801.08,157.85,31,"Electronics, Clothing",2434.41,2,0.464,0.139,0.348,0.007,0.962,519
CUST_03985,45,M,Phoenix,2025-01-02 20:08:10.612135,8,1129.54,143.66,18,"Beauty, Home, Books",2165.43,0,0.49,0.225,0.262,0.057,0.591,199
CUST_03986,55,F,Los Angeles,2024-09-09 20:08:10.612135,6,823.26,130.57,9,"Sports, Clothing",1301.74,1,0.087,0.021,0.78,0.106,0.891,314
CUST_03987,25,M,Philadelphia,2024-10-07 20:08:10.612135,10,544.56,54.48,127,"Clothing, Books, Sports",892.06,5,0.56,0.047,0.527,0.015,0.74,286
CUST_03988,35,F,Dallas,2022-09-22 20:08:10.612135,15,1652.25,108.17,8,"Beauty, Clothing, Sports",1944.44,0,0.715,0.144,0.673,0.018,0.738,1032
CUST_03989,30,F,Phoenix,2025-03-17 20:08:10.612135,12,1855.63,154.19,24,"Sports, Home, Books",4564.85,0,0.115,0.047,0.467,0.137,0.915,125
CUST_03990,50,F,Houston,2023-06-06 20:08:10.612135,8,1354.46,169.7,15,Books,1673.42,0,0.456,0.19,0.128,0.009,0.984,775
CUST_03991,25,M,Los Angeles,2025-07-17 20:08:10.612135,9,888.69,96.82,7,"Electronics, Books, Beauty",54950.84,2,0.236,0.136,0.829,0.084,0.812,3
CUST_03992,30,M,Jacksonville,2023-10-14 20:08:10.612135,13,1704.94,131.13,15,"Electronics, Clothing, Beauty",2187.35,3,0.655,0.177,0.413,0.04,0.781,645
CUST_03993,45,M,Chicago,2023-04-26 20:08:10.612135,10,890.14,88.38,6,"Home, Books",1089.22,4,0.295,0.181,0.745,0.01,0.623,816
CUST_03994,25,F,Philadelphia,2024-09-28 20:08:10.612135,12,707.59,59.6,15,"Books, Home",1145.34,1,0.251,0.052,0.76,0.048,0.423,295
CUST_03995,35,M,San Diego,2024-03-16 20:08:10.612135,11,1340.19,123.37,1,"Sports, Beauty",1838.32,2,0.388,0.123,0.366,0.049,0.96,491
CUST_03996,35,F,San Diego,2023-05-12 20:08:10.612135,16,2300.56,144.68,10,"Home, Books",2825.38,1,0.603,0.202,0.378,0.325,0.478,800
CUST_03997,30,M,Phoenix,2024-03-22 20:08:10.612135,10,2120.6,201.39,113,"Books, Beauty, Clothing",2918.55,3,0.633,0.118,0.54,0.103,0.861,485
CUST_03998,30,Other,Phoenix,2024-08-23 20:08:10.612135,15,2275.23,152.4,19,"Home, Electronics",3529.69,5,0.129,0.01,0.602,0.01,0.696,331
CUST_03999,35,M,San Jose,2022-08-12 20:08:10.612135,12,1209.82,102.75,10,"Books, Home, Electronics",1415.59,2,0.518,0.188,0.257,0.257,1.003,1073
CUST_04000,25,F,Chicago,2023-05-06 20:08:10.612135,3,215.58,76.03,49,"Beauty, Home",264.39,2,0.446,0.032,0.702,0.031,0.879,806
CUST_04001,35,F,San Antonio,2023-03-30 20:08:10.612135,14,2497.42,176.0,51,"Home, Sports",3038.08,2,0.127,0.025,0.396,0.133,0.471,843
CUST_04002,45,F,Philadelphia,2022-10-14 20:08:10.612135,6,849.99,135.78,12,"Clothing, Home, Sports",1003.58,2,0.369,0.112,0.431,0.035,0.96,1010
CUST_04003,45,F,New York,2022-07-31 20:08:10.612135,7,1378.18,195.03,18,Sports,1610.0,2,0.301,0.037,0.725,0.308,1.017,1085
CUST_04004,25,M,Houston,2024-10-05 20:08:10.612135,8,398.29,50.68,12,Home,650.68,1,0.576,0.093,0.804,0.044,0.979,288
CUST_04005,25,F,Philadelphia,2023-01-11 20:08:10.612135,13,1139.18,87.1,8,"Clothing, Home",1364.91,1,0.766,0.085,0.725,0.124,0.942,921
CUST_04006,30,M,Austin,2024-04-05 20:08:10.612135,15,1986.51,134.25,4,"Beauty, Books, Home",2756.23,1,0.449,0.023,0.6,0.011,1.02,471
CUST_04007,30,M,Philadelphia,2023-09-24 20:08:10.612135,10,1059.3,106.46,41,"Sports, Books",1350.02,1,0.598,0.2,0.804,0.026,0.789,665
CUST_04008,35,F,Austin,2024-06-24 20:08:10.612135,8,879.28,113.02,1,"Beauty, Clothing, Sports",1289.68,3,0.167,0.066,0.315,0.177,0.986,391
CUST_04009,40,F,Jacksonville,2023-09-27 20:08:10.612135,15,2104.66,138.48,83,"Home, Clothing, Beauty",2684.87,2,0.281,0.098,0.587,0.005,0.941,662
CUST_04010,25,F,Jacksonville,2024-11-12 20:08:10.612135,11,694.6,62.88,43,"Sports, Beauty, Home",1201.65,3,0.499,0.164,0.712,0.025,0.863,250
CUST_04011,18,M,Chicago,2025-06-04 20:08:10.612135,10,631.04,63.47,20,Books,3134.65,4,0.461,0.013,0.813,0.022,0.837,46
CUST_04012,30,M,Philadelphia,2023-05-08 20:08:10.612135,12,1491.69,127.07,8,"Sports, Clothing, Electronics",1830.29,0,0.164,0.01,0.783,0.119,0.835,804
CUST_04013,40,M,Jacksonville,2023-06-15 20:08:10.612135,19,3646.3,192.58,12,"Beauty, Home, Clothing",4515.04,1,0.514,0.04,0.572,0.13,0.937,766
CUST_04014,25,M,San Jose,2023-08-01 20:08:10.612135,13,816.68,61.66,30,Sports,1023.98,0,0.253,0.025,0.303,0.01,1.082,719
CUST_04015,40,M,Philadelphia,2023-10-16 20:08:10.612135,8,896.21,108.57,18,"Home, Clothing, Books",1150.58,2,0.599,0.011,0.718,0.401,0.873,643
CUST_04016,30,M,Jacksonville,2023-12-20 20:08:10.612135,14,1371.53,98.57,11,"Clothing, Books",1804.58,1,0.309,0.05,0.417,0.236,0.776,578
CUST_04017,50,M,Dallas,2023-08-22 20:08:10.612135,6,1337.28,210.87,25,"Beauty, Home",1686.93,7,0.52,0.057,0.688,0.075,1.041,698
CUST_04018,50,F,Dallas,2023-03-12 20:08:10.612135,6,664.22,121.45,10,"Books, Sports, Home",805.0,1,0.394,0.06,0.903,0.225,0.495,861
CUST_04019,30,M,Los Angeles,2023-07-27 20:08:10.612135,14,2112.89,150.46,11,Home,2645.48,3,0.71,0.451,0.805,0.002,0.525,724
CUST_04020,30,F,Houston,2022-11-09 20:08:10.612135,14,1488.86,106.5,4,"Electronics, Home, Beauty",1765.0,2,0.625,0.081,0.528,0.035,0.793,984
CUST_04021,35,M,Dallas,2025-02-19 20:08:10.612135,12,877.95,72.76,12,"Sports, Books",1939.04,2,0.618,0.386,0.516,0.058,0.85,151
CUST_04022,30,F,Houston,2022-12-17 20:08:10.612135,10,1048.02,104.37,24,Electronics,1250.2,2,0.189,0.08,0.643,0.177,0.771,946
CUST_04023,40,F,San Diego,2024-03-07 20:08:10.612135,9,653.7,72.49,81,Home,892.3,2,0.29,0.053,0.939,0.067,1.065,500
CUST_04024,45,M,San Jose,2022-12-05 20:08:10.612135,11,886.15,82.12,3,"Books, Sports",1054.96,2,0.624,0.212,0.485,0.021,0.691,958
CUST_04025,40,F,Jacksonville,2023-12-16 20:08:10.612135,9,364.78,40.08,62,"Home, Sports, Books",479.17,0,0.655,0.299,0.717,0.102,0.637,582
CUST_04026,45,M,Chicago,2023-02-07 20:08:10.612135,10,1302.24,130.91,18,Home,1568.08,2,0.394,0.192,0.793,0.017,0.784,894
CUST_04027,30,F,Chicago,2023-08-29 20:08:10.612135,14,1106.84,77.77,19,Books,1399.17,1,0.395,0.101,0.815,0.045,0.959,691
CUST_04028,25,M,Dallas,2025-04-13 20:08:10.612135,6,578.97,96.92,2,"Books, Sports, Electronics",1657.16,4,0.091,0.033,0.694,0.103,0.814,98
CUST_04029,45,Other,Austin,2024-05-28 20:08:10.612135,14,737.33,52.03,112,"Books, Beauty",1059.25,1,0.473,0.029,0.707,0.03,0.555,418
CUST_04030,30,M,San Jose,2024-07-21 20:08:10.612135,9,1641.39,177.86,27,"Electronics, Clothing",2464.34,1,0.597,0.229,0.409,0.024,0.777,364
CUST_04031,40,M,San Diego,2023-04-09 20:08:10.612135,13,2144.41,162.12,4,Electronics,2614.22,4,0.704,0.218,0.626,0.165,1.033,833
CUST_04032,30,F,New York,2023-11-13 20:08:10.612135,17,1595.62,93.6,27,"Electronics, Beauty",2069.11,0,0.395,0.206,0.477,0.174,0.705,615
CUST_04033,25,M,San Jose,2023-02-10 20:08:10.612135,11,907.44,81.39,55,Home,1093.31,1,0.519,0.112,0.728,0.068,0.834,891
CUST_04034,65,F,Los Angeles,2024-02-24 20:08:10.612135,6,612.26,98.33,23,Sports,830.5,3,0.385,0.066,0.773,0.074,0.65,512
CUST_04035,25,F,Chicago,2022-12-10 20:08:10.612135,5,423.48,83.38,9,"Home, Clothing, Electronics",504.58,0,0.457,0.129,0.785,0.083,0.846,953
CUST_04036,60,F,Austin,2023-08-21 20:08:10.612135,4,533.2,140.28,5,"Beauty, Books, Clothing",672.41,0,0.161,0.066,0.317,0.214,0.659,699
CUST_04037,60,M,Los Angeles,2024-05-01 20:08:10.612135,6,590.19,100.44,12,Beauty,832.23,2,0.2,0.085,0.734,0.109,0.976,445
CUST_04038,45,F,Chicago,2025-04-11 20:08:10.612135,10,1516.42,151.66,97,"Electronics, Beauty, Sports",4283.88,1,0.614,0.218,0.657,0.056,0.717,100
CUST_04039,40,F,San Diego,2025-01-28 20:08:10.612135,11,1432.54,130.92,33,"Sports, Home",2943.74,1,0.502,0.061,0.735,0.054,1.048,173
CUST_04040,35,M,Austin,2024-05-23 20:08:10.612135,10,1684.49,172.55,48,"Books, Clothing",2411.25,1,0.445,0.106,0.43,0.219,0.657,423
CUST_04041,50,M,Austin,2024-04-07 20:08:10.612135,11,2173.34,197.17,16,Clothing,3019.04,4,0.892,0.201,0.87,0.278,1.033,469
CUST_04042,30,M,Jacksonville,2023-05-29 20:08:10.612135,13,1231.46,95.08,40,"Sports, Beauty, Home",1518.48,3,0.503,0.172,0.702,0.059,1.074,783
CUST_04043,35,Other,Philadelphia,2024-08-05 20:08:10.612135,9,1218.55,129.69,53,"Home, Clothing, Sports",1855.76,4,0.641,0.194,0.467,0.078,0.944,349
CUST_04044,40,M,San Antonio,2024-04-28 20:08:10.612135,10,1207.38,121.02,19,Sports,1699.22,3,0.577,0.093,0.307,0.105,0.516,448
CUST_04045,35,F,San Jose,2024-12-14 20:08:10.612135,16,1758.5,110.45,45,"Home, Clothing, Sports",3230.64,2,0.193,0.035,0.645,0.313,0.488,218
CUST_04046,35,M,San Jose,2023-07-01 20:08:10.612135,10,1601.42,157.67,38,"Clothing, Sports",1991.1,3,0.644,0.175,0.634,0.006,0.983,750
CUST_04047,30,M,Philadelphia,2022-07-30 20:08:10.612135,9,1521.68,167.78,10,"Electronics, Clothing, Beauty",1777.39,0,0.306,0.103,0.546,0.081,0.983,1086
CUST_04048,35,F,New York,2024-04-22 20:08:10.612135,15,1664.44,107.01,85,"Beauty, Sports, Home",2333.51,1,0.094,0.028,0.451,0.044,1.096,454
CUST_04049,50,F,Austin,2023-12-07 20:08:10.612135,4,755.34,181.64,13,"Electronics, Beauty",988.59,2,0.389,0.231,0.601,0.012,1.061,591
CUST_04050,30,F,Chicago,2023-10-17 20:08:10.612135,9,1260.64,138.32,13,Books,1619.0,0,0.129,0.051,0.744,0.308,0.88,642
CUST_04051,55,F,New York,2024-12-30 20:08:10.612135,8,1700.07,213.57,15,Clothing,3236.03,3,0.327,0.057,0.361,0.11,0.86,202
CUST_04052,40,F,Jacksonville,2024-02-07 20:08:10.612135,6,484.9,77.62,12,"Sports, Clothing",652.18,3,0.496,0.083,0.672,0.105,0.613,529
CUST_04053,45,M,San Jose,2024-07-26 20:08:10.612135,11,1661.73,148.4,14,Clothing,2506.49,2,0.731,0.159,0.902,0.07,0.81,359
CUST_04054,35,M,Jacksonville,2023-04-22 20:08:10.612135,12,1162.21,97.61,18,"Electronics, Beauty",1420.87,2,0.401,0.065,0.347,0.012,1.057,820
CUST_04055,45,F,Dallas,2024-05-30 20:08:10.612135,15,2039.42,133.98,34,Beauty,2934.12,1,0.254,0.035,0.916,0.051,0.699,416
CUST_04056,18,F,Dallas,2025-03-29 20:08:10.612135,5,192.92,39.74,67,"Books, Sports",504.5,2,0.085,0.031,0.664,0.072,1.11,113
CUST_04057,45,F,Phoenix,2025-02-22 20:08:10.612135,11,833.47,76.16,3,"Books, Beauty, Clothing",1861.23,1,0.406,0.155,0.735,0.079,0.81,148
CUST_04058,18,M,Houston,2025-01-18 20:08:10.612135,10,915.16,92.07,9,Electronics,1827.82,5,0.127,0.049,0.496,0.101,0.918,183
CUST_04059,50,M,Jacksonville,2024-07-24 20:08:10.612135,5,756.08,150.86,60,Books,1138.32,1,0.513,0.138,0.267,0.228,1.147,361
CUST_04060,65,M,Dallas,2024-04-06 20:08:10.612135,9,1769.58,202.37,4,"Books, Beauty, Clothing",2456.71,3,0.651,0.088,0.563,0.064,1.007,470
CUST_04061,30,F,Dallas,2025-04-13 20:08:10.612135,14,2717.58,192.62,104,"Books, Sports, Beauty",7778.38,1,0.444,0.038,0.881,0.079,0.985,98
CUST_04062,30,F,Chicago,2023-02-28 20:08:10.612135,10,1639.56,156.52,9,Sports,1982.31,3,0.85,0.293,0.559,0.008,0.963,873
CUST_04063,45,F,Phoenix,2023-07-15 20:08:10.612135,14,1304.92,93.86,10,"Clothing, Books",1628.49,0,0.181,0.067,0.436,0.127,0.297,736
CUST_04064,30,M,Chicago,2023-01-04 20:08:10.612135,20,1975.53,96.75,22,"Sports, Home",2364.04,0,0.444,0.139,0.328,0.054,0.938,928
CUST_04065,50,F,San Jose,2024-02-15 20:08:10.612135,5,709.6,148.16,35,"Electronics, Books",958.16,0,0.599,0.133,0.575,0.031,0.805,521
CUST_04066,25,F,Los Angeles,2023-05-03 20:08:10.612135,5,320.72,64.46,1,"Sports, Books, Beauty",393.08,0,0.341,0.089,0.499,0.367,0.904,809
CUST_04067,25,M,New York,2023-08-27 20:08:10.612135,4,245.97,60.98,27,"Clothing, Home, Beauty",310.75,0,0.274,0.104,0.854,0.081,0.786,693
CUST_04068,60,F,Jacksonville,2024-01-11 20:08:10.612135,8,897.08,108.8,4,"Electronics, Sports, Books",1191.53,2,0.512,0.141,0.371,0.021,0.526,556
CUST_04069,40,M,San Jose,2022-12-24 20:08:10.612135,11,1575.18,137.42,49,Books,1881.32,5,0.699,0.32,0.429,0.363,0.96,939
CUST_04070,45,M,Los Angeles,2022-12-22 20:08:10.612135,16,2521.72,153.53,26,Clothing,3010.79,2,0.409,0.128,0.461,0.011,0.816,941
CUST_04071,30,F,San Diego,2022-08-28 20:08:10.612135,11,1282.83,116.74,184,"Home, Books",1504.32,0,0.583,0.06,0.247,0.088,0.979,1057
CUST_04072,40,F,Austin,2025-05-24 20:08:10.612135,10,1126.66,114.65,17,"Clothing, Home",4733.95,1,0.3,0.081,0.216,0.23,0.686,57
CUST_04073,40,M,San Diego,2022-09-22 20:08:10.612135,8,1263.63,165.49,28,Books,1487.09,2,0.433,0.092,0.214,0.065,0.582,1032
CUST_04074,40,F,Chicago,2024-10-27 20:08:10.612135,10,1060.35,105.84,7,"Books, Electronics, Clothing",1787.85,2,0.603,0.138,0.751,0.096,0.84,266
CUST_04075,40,M,San Antonio,2023-09-29 20:08:10.612135,10,1336.57,134.34,16,"Beauty, Electronics, Books",1706.15,5,0.858,0.324,0.595,0.123,0.856,660
CUST_04076,35,F,San Antonio,2022-10-04 20:08:10.612135,9,1622.4,176.36,36,"Electronics, Books, Home",1912.68,2,0.591,0.074,0.628,0.106,0.855,1020
CUST_04077,35,F,Los Angeles,2024-01-05 20:08:10.612135,11,2616.15,236.66,13,"Books, Electronics",3465.7,2,0.223,0.059,0.644,0.009,0.911,562
CUST_04078,30,F,Dallas,2025-03-13 20:08:10.612135,14,2699.34,188.93,8,"Books, Beauty",6518.18,2,0.352,0.081,0.464,0.085,0.973,129
CUST_04079,45,F,Chicago,2023-05-21 20:08:10.612135,8,1072.12,134.1,53,"Electronics, Books",1319.48,4,0.358,0.202,0.184,0.195,1.041,791
CUST_04080,30,M,Los Angeles,2024-08-08 20:08:10.612135,11,1393.58,125.85,25,"Home, Clothing",2128.63,1,0.141,0.042,0.426,0.027,1.182,346
CUST_04081,40,M,Jacksonville,2024-10-01 20:08:10.612135,18,1543.49,86.44,9,"Home, Beauty",2508.17,1,0.792,0.118,0.27,0.042,0.708,292
CUST_04082,30,F,Chicago,2023-10-21 20:08:10.612135,9,1390.58,155.59,20,"Clothing, Beauty",1788.35,2,0.125,0.02,0.676,0.059,0.859,638
CUST_04083,40,M,Los Angeles,2024-03-07 20:08:10.612135,14,2006.07,142.0,1,Sports,2738.29,1,0.658,0.227,0.425,0.239,0.569,500
CUST_04084,45,F,San Diego,2023-04-21 20:08:10.612135,20,2933.63,147.69,12,"Sports, Beauty, Clothing",3585.75,2,0.08,0.009,0.845,0.109,1.075,821
CUST_04085,30,M,Phoenix,2025-02-26 20:08:10.612135,6,308.02,52.68,19,Books,698.38,3,0.063,0.01,0.575,0.022,0.89,144
CUST_04086,25,M,Chicago,2025-05-12 20:08:10.612135,7,211.98,29.9,63,"Electronics, Clothing",772.66,6,0.526,0.178,0.577,0.036,0.521,69
CUST_04087,25,M,Phoenix,2025-05-31 20:08:10.612135,5,514.69,114.72,8,Beauty,2393.31,2,0.233,0.056,0.567,0.034,0.786,50
CUST_04088,40,Other,Austin,2023-01-22 20:08:10.612135,5,479.63,99.77,1,Electronics,575.82,0,0.276,0.012,0.8,0.079,0.958,910
CUST_04089,45,M,Austin,2024-10-10 20:08:10.612135,13,1381.46,104.25,47,"Beauty, Sports, Electronics",2272.32,4,0.588,0.062,0.907,0.009,0.622,283
CUST_04090,18,F,San Diego,2024-08-04 20:08:10.612135,11,779.2,70.07,109,"Electronics, Sports",1185.5,4,0.124,0.066,0.611,0.077,0.571,350
CUST_04091,45,M,San Antonio,2025-05-14 20:08:10.612135,11,698.94,62.57,25,"Books, Clothing",2602.78,0,0.318,0.091,0.796,0.002,0.523,67
CUST_04092,30,M,Philadelphia,2022-08-11 20:08:10.612135,10,1424.86,138.73,35,"Clothing, Books",1666.98,2,0.639,0.305,0.764,0.023,1.069,1074
CUST_04093,35,F,New York,2023-11-22 20:08:10.612135,9,1192.18,131.37,82,"Clothing, Beauty",1551.21,2,0.409,0.14,0.112,0.071,0.522,606
CUST_04094,50,F,San Jose,2023-06-25 20:08:10.612135,6,1245.18,201.01,47,"Home, Clothing",1545.76,1,0.62,0.406,0.836,0.072,0.885,756
